,topic_id,correct_stance,doc_id,target,prediction,bm25_score,unhelpful_probability,helpful_probability,url
25,180,dummy stance,en.noclean.c4-train.05693-of-07168.44517,0,1,14.47469997406006,0.2511231,0.74887687,https://www.freshbenies.com/blog-post/cataracts-6-questions-answered
26,180,dummy stance,en.noclean.c4-train.06072-of-07168.30842,0,1,14.472900390625,0.08489734,0.91510266,http://ehowremedies.com/health/best-ways-to-prevent-cataract-formation/
27,180,dummy stance,en.noclean.c4-train.01908-of-07168.45473,0,1,14.470800399780272,0.11533425,0.8846658,https://www.aaeyes.net/health-blog/page/7/
28,180,dummy stance,en.noclean.c4-train.02219-of-07168.85224,0,1,14.467399597167969,0.02480432,0.9751957,http://gim5pt.com/2015/06/15/3-ways-to-prevent-cataracts/
29,180,dummy stance,en.noclean.c4-train.03750-of-07168.73390,0,1,14.463600158691406,0.12656806,0.8734319,http://freelasereyesurgery.com/category/eye-care/
30,180,dummy stance,en.noclean.c4-train.04668-of-07168.20556,0,1,14.460100173950195,0.06866606,0.93133396,http://lotusceramicarts.com/2015/01/02/5-helpful-tips-for-preventing-cataracts/
31,180,dummy stance,en.noclean.c4-train.03322-of-07168.61180,0,1,14.457599639892578,0.0701394,0.9298606,https://www.doctorshealthpress.com/food-and-nutrition-articles/antioxidants-2/will-your-sunglasses-protect-against-cataracts/
32,180,dummy stance,en.noclean.c4-train.05655-of-07168.34391,0,1,14.453900337219238,0.3504677,0.64953226,https://www.drschnipper.com/blog/why-you-should-wear-sunglasses-in-the-winter/
33,180,dummy stance,en.noclean.c4-train.00805-of-07168.89711,0,1,14.450900077819824,0.057075456,0.9429246,https://www.nebeye.org/category/eye-safety/
34,180,dummy stance,en.noclean.c4-train.05548-of-07168.51922,0,1,14.449000358581545,0.12045099,0.879549,https://clearvisionfamilycenter.com/
35,180,dummy stance,en.noclean.c4-train.05060-of-07168.82,0,1,14.426600456237791,0.024420572,0.9755794,https://www.verywellhealth.com/how-to-choose-the-best-sunglasses-2224315
36,180,dummy stance,en.noclean.c4-train.04841-of-07168.70105,0,0,14.422800064086914,0.9965927,0.0034072252,https://www.loganeyecare.com/blog/
37,180,dummy stance,en.noclean.c4-train.00011-of-07168.82620,0,1,14.416600227355955,0.082422554,0.9175775,http://philadelphiaeyeglasslabs.com/blog/?tag=eye-health
38,180,dummy stance,en.noclean.c4-train.00094-of-07168.77145,0,1,14.41659927368164,0.082422554,0.9175775,http://philadelphiaeyeglasslabs.com/blog/?tag=macular-degeneration
39,180,dummy stance,en.noclean.c4-train.04649-of-07168.8994,0,1,14.416598320007324,0.082422554,0.9175775,http://philadelphiaeyeglasslabs.com/blog/?tag=healthy-eyes
40,180,dummy stance,en.noclean.c4-train.00495-of-07168.22416,0,0,14.411499977111816,0.79031336,0.20968667,https://www.northsidevision.com/category/eye-health-and-diseases/
41,180,dummy stance,en.noclean.c4-train.01707-of-07168.39870,0,1,14.39799976348877,0.061288927,0.9387111,https://www.webmd.com/eye-health/cataracts/how-can-i-prevent-cataracts
42,180,dummy stance,en.noclean.c4-train.03133-of-07168.18874,0,1,14.396599769592283,0.02382295,0.9761771,https://vaughteyeassociates.com/dont-forget-sunglasses/
43,180,dummy stance,en.noclean.c4-train.00548-of-07168.77830,0,0,14.3927001953125,0.81191504,0.18808495,https://www.allaboutvision.com/mcj/b-during-surgery.htm
44,180,dummy stance,en.noclean.c4-train.05453-of-07168.115266,0,1,14.383299827575684,0.097902276,0.90209764,http://bacterialinfectionstreatment.info/author/siren
45,180,dummy stance,en.noclean.c4-train.06160-of-07168.114997,0,1,14.383298873901367,0.097902276,0.90209764,http://bacterialinfectionstreatment.info/category/health
46,180,dummy stance,en.noclean.c4-train.03650-of-07168.108930,0,1,14.372599601745604,0.2845523,0.71544766,https://www.wiseeyesflorida.com/news-cataracts.html
47,180,dummy stance,en.noclean.c4-train.04773-of-07168.74458,0,1,14.350799560546877,0.27858067,0.7214193,https://www.insightoptom.com.au/cataracts/
48,180,dummy stance,en.noclean.c4-train.03471-of-07168.103288,0,1,14.340900421142578,0.061505515,0.93849444,http://philadelphiaeyeglasslabs.com/blog/?tag=uv-protection
49,180,dummy stance,en.noclean.c4-train.04932-of-07168.117494,0,1,14.338000297546388,0.0226126,0.97738737,https://yoursightmatters.com/uv-rays-and-cataract-formation/
50,180,dummy stance,en.noclean.c4-train.05016-of-07168.132601,0,1,14.329999923706056,0.062164072,0.937836,http://freelasereyesurgery.com/eye-care/what-you-dont-know-about-taking-care-of-your-eyes/
51,180,dummy stance,en.noclean.c4-train.02317-of-07168.306,0,0,14.321000099182127,0.9096804,0.09031954,https://www.zeiss.com.sg/vision-care/better-vision/health-prevention/glaucoma-cataract-amd-etc-eye-diseases-and-how-to-catch-them-in-time.html
52,180,dummy stance,en.noclean.c4-train.01126-of-07168.100580,0,1,14.300100326538086,0.090008445,0.90999156,https://www.selectspecs.com/blog/10-years-of-research-reveals-vitamin-c-prevents-cataracts/
53,180,dummy stance,en.noclean.c4-train.03189-of-07168.39332,0,0,14.298399925231934,0.7356225,0.26437744,https://www.allaboutvision.com/nutrition/supplements.htm
54,180,dummy stance,en.noclean.c4-train.01616-of-07168.107788,0,0,14.294699668884276,0.68304235,0.3169576,https://shawneeoptical.wordpress.com/tag/glaucoma/
55,180,dummy stance,en.noclean.c4-train.04473-of-07168.31281,0,0,14.29469871520996,0.68304235,0.3169576,https://shawneeoptical.wordpress.com/tag/diabetes/
56,180,dummy stance,en.noclean.c4-train.06219-of-07168.85628,0,0,14.294697761535645,0.68304235,0.3169576,https://shawneeoptical.wordpress.com/tag/diabetes-retinopathy/
57,180,dummy stance,en.noclean.c4-train.06987-of-07168.80371,0,0,14.294696807861328,0.68304235,0.3169576,https://shawneeoptical.wordpress.com/tag/diabetes-and-vision/
58,180,dummy stance,en.noclean.c4-train.04193-of-07168.5692,0,1,14.293399810791016,0.080899864,0.91910017,https://www.aaeyes.net/health-blog/page/4/
59,180,dummy stance,en.noclean.c4-train.01596-of-07168.110623,0,0,14.287400245666504,0.7005129,0.29948708,https://www.ericmerceropticians.com/blog/previous/2
60,180,dummy stance,en.noclean.c4-train.05051-of-07168.59408,0,0,14.286299705505373,0.702894,0.29710606,http://neworleansmovietimes.com/tag/eye-problems/
61,180,dummy stance,en.noclean.c4-train.03687-of-07168.135116,0,1,14.28499984741211,0.022573408,0.9774265,https://www.paragoneyes.com/blog/how-sunglasses-protect-your-eyes
62,180,dummy stance,en.noclean.c4-train.05594-of-07168.26426,0,1,14.282699584960938,0.20738788,0.79261214,https://www.allaboutvision.com/over60/eye-exams.htm
63,180,dummy stance,en.noclean.c4-train.05982-of-07168.585,0,1,14.282599449157717,0.070631996,0.9293681,http://philadelphiaeyeglasslabs.com/blog/?tag=cataracts
64,180,dummy stance,en.noclean.c4-train.05364-of-07168.70223,0,0,14.28090000152588,0.5825612,0.4174388,https://www.webeyecare.com/Articles.asp?ID=319
65,180,dummy stance,en.noclean.c4-train.01228-of-07168.26103,0,0,14.270500183105469,0.8306737,0.16932632,https://www.northsidevision.com/category/eye-resources/
66,180,dummy stance,en.noclean.c4-train.03155-of-07168.1404,0,1,14.26449966430664,0.06523269,0.93476725,https://www.allaboutvision.com/nutrition/lutein.htm
67,180,dummy stance,en.noclean.c4-train.01819-of-07168.139062,0,1,14.256699562072754,0.051663853,0.9483362,http://www.eyedoctorguide.com/cataracts/vitamins_prevent_cataracts.html
68,180,dummy stance,en.noclean.c4-train.04568-of-07168.132758,0,1,14.24470043182373,0.06819899,0.9318011,http://philadelphiaeyeglasslabs.com/blog/?tag=polarized-sunglasses
69,180,dummy stance,en.noclean.c4-train.01680-of-07168.21048,0,1,14.24209976196289,0.073781125,0.92621887,http://philadelphiaeyeglasslabs.com/blog/?tag=age-related-eye-conditions
70,180,dummy stance,en.noclean.c4-train.05536-of-07168.136003,0,1,14.242098808288574,0.073781125,0.92621887,http://philadelphiaeyeglasslabs.com/blog/?tag=winter-eye-protection
71,180,dummy stance,en.noclean.c4-train.04665-of-07168.80739,0,1,14.23050022125244,0.07741246,0.9225876,https://www.seeta-eye-care-center.com/blog/what-can-i-do-to-prevent-cataracts.html
72,180,dummy stance,en.noclean.c4-train.03893-of-07168.40600,0,0,14.22659969329834,0.55306745,0.44693255,https://www.allaboutvision.com/conditions/peripheral-vision.htm
73,180,dummy stance,en.noclean.c4-train.03549-of-07168.92919,0,1,14.223899841308594,0.33785796,0.662142,https://www.allaboutvision.com/conditions/laser-cataract-surgery.htm
74,180,dummy stance,en.noclean.c4-train.03673-of-07168.33190,0,1,14.222200393676758,0.22730096,0.77269906,http://www.eyetopics.com/cataracts/
75,180,dummy stance,en.noclean.c4-train.03022-of-07168.41412,0,1,14.220000267028809,0.15485281,0.8451472,https://www.pacificmedicalcenters.org/health-resources/healthy-tips-june-2017/
76,180,dummy stance,en.noclean.c4-train.00097-of-07168.101447,0,1,14.219200134277344,0.3843433,0.6156567,https://www.eyedoctorsmapleridge.ca/site-map/
77,180,dummy stance,en.noclean.c4-train.03575-of-07168.108899,0,1,14.218600273132324,0.2529724,0.74702764,https://www.drkerrysolomon.com/blog/eye-health/summertime-protection-is-key/
78,180,dummy stance,en.noclean.c4-train.05574-of-07168.110420,0,0,14.216899871826172,0.66990834,0.3300917,https://www.allaboutvision.com/video/cataract-surgery.htm
79,180,dummy stance,en.noclean.c4-train.04013-of-07168.91982,0,1,14.205400466918944,0.3875019,0.61249816,https://yoursightmatters.com/fall-sun-affects-eyesight/
80,180,dummy stance,en.noclean.c4-train.04670-of-07168.44913,0,1,14.204400062561035,0.3382324,0.66176754,https://www.allaboutvision.com/conditions/congenital-cataracts.htm
81,180,dummy stance,en.noclean.c4-train.01999-of-07168.134918,0,1,14.191200256347656,0.22553013,0.7744699,https://www.spanisheyeclinic.com/diet-and-lifestyle-tips-to-prevent-cataracts/
82,180,dummy stance,en.noclean.c4-train.03680-of-07168.71026,0,1,14.18929958343506,0.041492935,0.958507,https://www.familyeyecarecenternc.com/2018/05/28/dont-forget-your-sunglasses/
83,180,dummy stance,en.noclean.c4-train.04629-of-07168.111588,0,0,14.188799858093262,0.98931,0.010689976,http://orenschools.info/condition/cataracts/
84,180,dummy stance,en.noclean.c4-train.00789-of-07168.81356,0,1,14.183199882507324,0.31940806,0.680592,http://blog.optx2020.com/752/how-to-prevent-cataracts
85,180,dummy stance,en.noclean.c4-train.04190-of-07168.24950,0,1,14.180700302124023,0.18757288,0.8124271,http://eyesfocusedonyou.com/index.php/eye-health/698-how-sunglasses-help-your-eyes
86,180,dummy stance,en.noclean.c4-train.00927-of-07168.25664,0,1,14.1806001663208,0.21101469,0.7889853,https://www.mcmasteroptimalaging.org/browse/health-conditions/vision-problems
87,180,dummy stance,en.noclean.c4-train.06623-of-07168.77477,0,1,14.18019962310791,0.039790213,0.9602098,https://blog.healthalliance.org/tag/sunglasses/
88,180,dummy stance,en.noclean.c4-train.05883-of-07168.143398,0,1,14.17240047454834,0.0665027,0.93349725,https://www.clearvieweyes.com/news/
89,180,dummy stance,en.noclean.c4-train.06337-of-07168.47997,0,1,14.17039966583252,0.4554762,0.5445239,https://www.eyedoctorsmapleridge.ca/whats-new/
90,180,dummy stance,en.noclean.c4-train.01146-of-07168.77131,0,0,14.168499946594238,0.70352495,0.296475,https://www.allaboutvision.com/conditions/itchy-eyes.htm
91,180,dummy stance,en.noclean.c4-train.02352-of-07168.23801,0,1,14.16670036315918,0.20261355,0.79738647,https://www.markhornfeld.com/blog/2015/02/can-you-do-anything-to-prevent-cataracts/
92,180,dummy stance,en.noclean.c4-train.04178-of-07168.53603,0,1,14.16450023651123,0.2739409,0.7260591,https://www.trustedlasiksurgeons.com/articles/general/539812-what-happens-when-you-don-t-wear-sunglasses
93,180,dummy stance,en.noclean.c4-train.02921-of-07168.110077,0,0,14.161999702453612,0.6026119,0.39738813,https://www.allaboutvision.com/en-in/conditions/cataracts/
94,180,dummy stance,en.noclean.c4-train.04507-of-07168.137479,0,1,14.161299705505373,0.052356165,0.9476439,https://ic8lens.com/5-tips-that-could-make-a-difference-in-preventing-cataracts/
95,180,dummy stance,en.noclean.c4-train.00566-of-07168.8109,0,1,14.157400131225586,0.12027311,0.87972695,https://shawneeoptical.wordpress.com/tag/cataract/
96,180,dummy stance,en.noclean.c4-train.01283-of-07168.76315,0,0,14.156800270080566,0.7726635,0.22733657,https://www.allaboutvision.com/mcj/b-before-surgery.htm
97,180,dummy stance,en.noclean.c4-train.06244-of-07168.66786,0,1,14.15659999847412,0.44453552,0.5554644,http://www.healthcommunities.com/cataracts/prevention-of-cataracts_jhmwp.shtml
98,180,dummy stance,en.noclean.c4-train.02523-of-07168.54166,0,0,14.155699729919434,0.860732,0.13926795,http://www.thomasbond.co.uk/eye-health/cataract.html
99,180,dummy stance,en.noclean.c4-train.04604-of-07168.94526,0,0,14.155698776245115,0.80345064,0.1965494,https://www.allaboutvision.com/mcj/a-surgery-time.htm
100,180,dummy stance,en.noclean.c4-train.05967-of-07168.95641,0,0,14.15089988708496,0.52233887,0.47766107,https://www.allaboutvision.com/mcj/a-what-is-it.htm
101,180,dummy stance,en.noclean.c4-train.03469-of-07168.79761,0,0,14.149900436401367,0.9360284,0.06397154,https://www.medicinenet.com/cataracts/index.htm
102,180,dummy stance,en.noclean.c4-train.02862-of-07168.78894,0,1,14.149700164794922,0.14201494,0.85798514,https://shawneeoptical.wordpress.com/tag/eye-diseases/
103,180,dummy stance,en.noclean.c4-train.06994-of-07168.100511,0,1,14.149699211120604,0.14201494,0.85798514,https://shawneeoptical.wordpress.com/tag/lima-eye/
104,180,dummy stance,en.noclean.c4-train.02137-of-07168.131044,0,0,14.148900032043455,0.7712847,0.22871532,https://www.myeyesurgeons.com/our-services/cataract-surgery/sunglasses-following-surgery/
105,180,dummy stance,en.noclean.c4-train.00965-of-07168.35880,0,1,14.145700454711914,0.040895227,0.9591047,http://www.estroflessiamadio.com/tag/eye-care/
106,180,dummy stance,en.noclean.c4-train.02925-of-07168.47206,0,1,14.139699935913086,0.037355177,0.9626448,https://www.naturaleyecare.com/blog/prevent-reverse-cataracts/
107,180,dummy stance,en.noclean.c4-train.05151-of-07168.5658,0,1,14.13860034942627,0.11427781,0.8857222,https://www.eyedoctorsmapleridge.ca/2018/09/13/healthy-aging-for-the-eyes-2018/
108,180,dummy stance,en.noclean.c4-train.00791-of-07168.86074,0,1,14.135499954223633,0.39979517,0.6002048,https://www.nebeye.org/news/page/4/
109,180,dummy stance,en.noclean.c4-train.04016-of-07168.132869,0,1,14.135000228881836,0.03811894,0.96188104,https://coupononlinecodes.net/why-wear-sunglasses/
110,180,dummy stance,en.noclean.c4-train.05138-of-07168.62066,0,1,14.133099555969238,0.07543524,0.9245647,http://philadelphiaeyeglasslabs.com/blog/?tag=glaucoma
111,180,dummy stance,en.noclean.c4-train.06878-of-07168.64112,0,1,14.13129997253418,0.08548008,0.91451997,https://www.brasseyecenter.com/our-blog/can-you-prevent-cataracts
112,180,dummy stance,en.noclean.c4-train.00625-of-07168.137897,0,1,14.130200386047363,0.23463468,0.7653653,https://www.washingtoneye.com/retina-center-chevy-chase/eye-nutrition/
113,180,dummy stance,en.noclean.c4-train.01205-of-07168.107891,0,0,14.129599571228027,0.9802506,0.019749431,http://blog.eyes.com/category/cataracts
114,180,dummy stance,en.noclean.c4-train.03068-of-07168.41839,0,0,14.129400253295898,0.8193306,0.18066947,https://www.allaboutvision.com/askdoc/cataracts.htm
115,180,dummy stance,en.noclean.c4-train.02012-of-07168.125451,0,1,14.127699851989746,0.04014176,0.95985824,https://www.allaboutvision.com/nutrition/vitamin_c.htm
116,180,dummy stance,en.noclean.c4-train.00604-of-07168.118942,0,0,14.126999855041504,0.77609396,0.22390601,https://www.allaboutvision.com/mcj/b-pre-op-exam.htm
117,180,dummy stance,en.noclean.c4-train.06941-of-07168.23495,0,1,14.126998901367188,0.21228209,0.7877179,https://www.familyeyecareoptometrist.com/2017/07/24/10-reasons-you-wont-want-to-leave-home-without-sunglasses-again/
118,180,dummy stance,en.noclean.c4-train.03399-of-07168.80541,0,0,14.126700401306152,0.7085635,0.29143652,https://www.allaboutvision.com/mcj/c-best-recovery.htm
119,180,dummy stance,en.noclean.c4-train.00387-of-07168.147962,0,1,14.121800422668455,0.027029792,0.97297025,http://cataractsoftheeye.blogspot.com/2011/03/3-strategies-for-delaying-onset-of.html
120,180,dummy stance,en.noclean.c4-train.06370-of-07168.139162,0,1,14.120699882507324,0.02179669,0.9782033,http://eye1stvision.com/eyecare-services/sunglasses-.html
121,180,dummy stance,en.noclean.c4-train.05654-of-07168.4573,0,1,14.119799613952637,0.16357024,0.8364298,http://www.okaloosaeyecare.com/category/eye-injuries/
122,180,dummy stance,en.noclean.c4-train.02258-of-07168.28110,0,1,14.119400024414062,0.06073714,0.9392628,https://www.northfloridavision.com/blog/default.aspx?name=Damion%20Wasylow&page=10
123,180,dummy stance,en.noclean.c4-train.02326-of-07168.71143,0,1,14.119399070739746,0.06073714,0.9392628,https://www.northfloridavision.com/blog/default.aspx?page=10
124,180,dummy stance,en.noclean.c4-train.03056-of-07168.96211,0,1,14.11870002746582,0.028945401,0.9710547,https://www.seeta-eye-care-center.com/blog/tips-for-healthy-eyes-in-2019.html
125,180,dummy stance,en.noclean.c4-train.03446-of-07168.20019,0,1,14.11180019378662,0.05484061,0.9451594,https://www.seeta-eye-care-center.com/blog/age-related-vision-loss.html
126,180,dummy stance,en.noclean.c4-train.01710-of-07168.142808,0,0,14.110799789428713,0.727893,0.272107,https://www.allaboutvision.com/mcj/c-follow-up.htm
127,180,dummy stance,en.noclean.c4-train.05229-of-07168.86937,0,1,14.109299659729004,0.2196619,0.7803381,http://petuniapicklebottom.org/author/petuniapicklebottom/page/20
128,180,dummy stance,en.noclean.c4-train.04578-of-07168.84266,0,1,14.106200218200684,0.08782273,0.9121772,https://www.seeta-eye-care-center.com/blog?page=8
129,180,dummy stance,en.noclean.c4-train.02638-of-07168.88633,0,0,14.106199264526367,0.6374263,0.36257368,https://blog.safetyglassesusa.com/category/vision-health/page/2/
130,180,dummy stance,en.noclean.c4-train.00500-of-07168.65912,0,1,14.101499557495115,0.4909474,0.5090526,https://www.allaboutvision.com/over60/warning-signs.htm
131,180,dummy stance,en.noclean.c4-train.05094-of-07168.82333,0,1,14.099900245666504,0.01585186,0.98414814,https://coupononlinecodes.net/frameri-coupon-lists/
132,180,dummy stance,en.noclean.c4-train.00197-of-07168.4121,0,1,14.093999862670898,0.016061295,0.98393875,https://coupononlinecodes.net/rowley-eyewear-coupon-lists/
133,180,dummy stance,en.noclean.c4-train.00234-of-07168.108680,0,0,14.085800170898438,0.9473213,0.05267867,http://www.eyespyoptometry.com/blog-source/tag/Children%27s+vision
134,180,dummy stance,en.noclean.c4-train.00544-of-07168.146049,0,1,14.082599639892578,0.06588448,0.9341155,https://sunglasses-fashion.net/reasons-wear-sunglasses/
135,180,dummy stance,en.noclean.c4-train.05218-of-07168.37443,0,1,14.079700469970703,0.061911978,0.938088,https://www.auglaizefamilyeyecare.com/eye-health-disease/cataracts/
136,180,dummy stance,en.noclean.c4-train.06109-of-07168.133287,0,0,14.07390022277832,0.5103994,0.4896006,https://www.rebuildyourvision.com/blog/vision-conditions/cataracts/how-to-prevent-cataracts-naturally/
137,180,dummy stance,en.noclean.c4-train.00174-of-07168.33069,0,1,14.0733003616333,0.12052696,0.87947303,https://www.webrn-maculardegeneration.com/prevention-of-cataracts.html
138,180,dummy stance,en.noclean.c4-train.04910-of-07168.53504,0,1,14.071800231933594,0.31062117,0.6893788,https://www.allaboutvision.com/faq/cataracts.htm
139,180,dummy stance,en.noclean.c4-train.02952-of-07168.18801,0,1,14.07069969177246,0.1117845,0.8882155,https://www.seeta-eye-care-center.com/blog/leading-cause-of-blindness.html
140,180,dummy stance,en.noclean.c4-train.00678-of-07168.1574,0,1,14.070199966430664,0.06758283,0.9324172,https://www.specsavers.co.uk/eye-health/cataracts
141,180,dummy stance,en.noclean.c4-train.00218-of-07168.53887,0,1,14.06980037689209,0.024328545,0.9756715,http://ningbofmc.weebly.com/cataracts.html
142,180,dummy stance,en.noclean.c4-train.02243-of-07168.57101,0,0,14.069299697875977,0.6665146,0.3334854,https://www.allaboutvision.com/mcj/a-causes.htm
143,180,dummy stance,en.noclean.c4-train.01473-of-07168.102812,0,1,14.067899703979492,0.09093354,0.90906644,https://www.eastsideeye.com/articles/general/539812-what-happens-when-you-don-t-wear-sunglasses
144,180,dummy stance,en.noclean.c4-train.01907-of-07168.73398,0,0,14.062299728393556,0.6950722,0.30492777,https://www.gersteineye.com/blog/page/2/
145,180,dummy stance,en.noclean.c4-train.02590-of-07168.48808,0,1,14.06070041656494,0.10729738,0.89270264,https://www.theeyeandlasercenter.com/resource/lenses-frames/sunglasses/
146,180,dummy stance,en.noclean.c4-train.02880-of-07168.100266,0,1,14.05679988861084,0.024841527,0.9751585,http://eye1stvision.com/eyecare-services/sunglasses-.html?ada=1
147,180,dummy stance,en.noclean.c4-train.05950-of-07168.123174,0,0,14.055899620056152,0.60643405,0.39356595,http://www.okaloosaeyecare.com/category/sports-eyewear/
148,180,dummy stance,en.noclean.c4-train.04169-of-07168.54694,0,1,14.055700302124023,0.07543524,0.9245647,http://philadelphiaeyeglasslabs.com/blog/?tag=protective-eyewear
149,180,dummy stance,en.noclean.c4-train.05664-of-07168.42994,0,1,14.055699348449709,0.07543524,0.9245647,http://philadelphiaeyeglasslabs.com/blog/?tag=eye-diseases
150,180,dummy stance,en.noclean.c4-train.04996-of-07168.141824,0,1,14.05430030822754,0.14397258,0.8560274,http://eyesfocusedonyou.com/index.php/eye-health/798-how-to-prevent-and-treat-dry-eye
151,180,dummy stance,en.noclean.c4-train.01477-of-07168.71132,0,1,14.046899795532228,0.42433518,0.57566476,https://www.allaboutvision.com/resources/world-sight-day.htm
152,180,dummy stance,en.noclean.c4-train.05472-of-07168.43872,0,1,14.045100212097168,0.21229638,0.78770363,https://www.usatoday.com/story/news/health/2017/07/03/heres-help-save-your-eyes-sun-damage/432750001/
153,180,dummy stance,en.noclean.c4-train.02870-of-07168.35568,0,1,14.041899681091309,0.29695284,0.7030472,https://www.coastalvisionmedical.com/site/blog/detail/2015/05/27/things-to-look-for-when-purchasing-new-sunglasses.html
154,180,dummy stance,en.noclean.c4-train.00346-of-07168.96322,0,0,14.041500091552734,0.5417249,0.45827505,http://eyecliniclondon.com/2017/01/27/snow-blindness/
155,180,dummy stance,en.noclean.c4-train.02912-of-07168.5515,0,0,14.041000366210938,0.83120143,0.16879852,https://www.allaboutvision.com/mcj/b-where-surgery.htm
156,180,dummy stance,en.noclean.c4-train.02072-of-07168.77754,0,1,14.04010009765625,0.07181744,0.9281826,http://freelasereyesurgery.com/eye-care/confused-about-eye-care-these-tips-can-help/
157,180,dummy stance,en.noclean.c4-train.04260-of-07168.43161,0,1,14.038900375366213,0.10719614,0.89280385,https://connect.uclahealth.org/2016/06/03/3-tips-to-reduce-your-risk-of-cataracts/
158,180,dummy stance,en.noclean.c4-train.02767-of-07168.75124,0,1,14.0378999710083,0.05736015,0.9426399,http://blog.westgroupe.com/june-is-all-about-dad-grad-summer-fun/
